29, Private, 137063, HS-grad, 9, Never-married, Sales, Unmarried, White, Male, 0, 0, 38, United-States, <=50K
44, Local-gov, 65145, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 30, United-States, <=50K
42, State-gov, 138162, Some-college, 10, Divorced, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K
65, Private, 80174, HS-grad, 9, Divorced, Exec-managerial, Other-relative, White, Female, 1848, 0, 50, United-States, <=50K
50, Private, 133963, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 1977, 40, United-States, >50K
31, Federal-gov, 206823, Bachelors, 13, Divorced, Protective-serv, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
50, Private, 108435, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 60, United-States, >50K
34, Private, 355571, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
41, Private, 179875, 11th, 7, Divorced, Other-service, Unmarried, Other, Female, 0, 0, 40, United-States, <=50K
43, Private, 160369, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 100135, Bachelors, 13, Separated, Prof-specialty, Unmarried, White, Female, 0, 0, 32, United-States, <=50K
46, Self-emp-inc, 125892, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K
39, Local-gov, 167864, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 30, United-States, <=50K
39, Self-emp-not-inc, 160120, Doctorate, 16, Divorced, Adm-clerical, Other-relative, Other, Male, 0, 0, 40, ?, <=50K
45, Local-gov, 326064, Some-college, 10, Divorced, Adm-clerical, Unmarried, Black, Female, 6497, 0, 35, United-States, <=50K
32, Private, 156015, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 334105, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 10, United-States, <=50K
40, Private, 219591, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K
22, Private, 119359, Bachelors, 13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female, 0, 0, 40, United-States, <=50K
33, Private, 405913, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, Peru, >50K
58, Private, 407138, 7th-8th, 4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 2936, 0, 50, Mexico, <=50K
34, Private, 209297, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, Black, Male, 0, 2001, 40, United-States, <=50K
33, Private, 272411, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
50, Self-emp-inc, 194514, Masters, 14, Never-married, Prof-specialty, Not-in-family, Black, Male, 0, 0, 50, Trinadad&Tobago, <=50K
21, State-gov, 142766, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 10, United-States, <=50K
26, Private, 198801, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K
38, Private, 278924, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 44, United-States, <=50K
32, Federal-gov, 83413, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 35, United-States, >50K
39, Private, 706180, Bachelors, 13, Divorced, Sales, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
38, Private, 189916, Some-college, 10, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 406641, Some-college, 10, Never-married, Handlers-cleaners, Other-relative, White, Female, 0, 0, 18, United-States, <=50K
29, Private, 220692, Assoc-voc, 11, Never-married, Exec-managerial, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
24, Local-gov, 34246, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
26, Private, 746432, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, Black, Male, 0, 0, 48, United-States, <=50K
40, Private, 439919, 9th, 5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, Mexico, <=50K
23, Private, 112819, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
50, Private, 183173, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 40, United-States, >50K
52, Self-emp-not-inc, 289436, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
27, Private, 176761, HS-grad, 9, Never-married, Craft-repair, Other-relative, Other, Male, 0, 0, 40, Nicaragua, <=50K
46, Federal-gov, 344415, Masters, 14, Married-civ-spouse, Armed-Forces, Husband, White, Male, 0, 1887, 40, United-States, >50K
37, Private, 220585, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 209691, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 42, United-States, >50K
29, Private, 149324, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1485, 40, United-States, >50K
24, Private, 374253, HS-grad, 9, Separated, Other-service, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K
27, Private, 187981, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
45, Self-emp-not-inc, 162923, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, <=50K
29, Private, 198825, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
45, Federal-gov, 273194, HS-grad, 9, Never-married, Transport-moving, Not-in-family, Black, Male, 3325, 0, 40, United-States, <=50K
17, Private, 132755, 11th, 7, Never-married, Sales, Own-child, White, Male, 0, 0, 15, United-States, <=50K
33, Self-emp-not-inc, 295591, 1st-4th, 2, Married-spouse-absent, Craft-repair, Not-in-family, White, Male, 0, 0, 40, Mexico, <=50K
20, Private, 482732, HS-grad, 9, Never-married, Adm-clerical, Other-relative, White, Male, 0, 0, 24, United-States, <=50K
39, Private, 113481, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
34, Federal-gov, 419691, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, White, Male, 7298, 0, 54, United-States, >50K
17, Private, 234780, HS-grad, 9, Never-married, Farming-fishing, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
53, Self-emp-not-inc, 145419, 1st-4th, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 67, Italy, >50K
48, Private, 36503, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
52, Private, 326156, Some-college, 10, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
65, Private, 94552, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
59, Private, 121865, HS-grad, 9, Divorced, Other-service, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 134447, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 70, United-States, <=50K
22, Private, 244773, HS-grad, 9, Never-married, Sales, Own-child, Black, Female, 0, 0, 15, United-States, <=50K
31, Private, 400535, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 104662, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 22, United-States, <=50K
18, Private, 118376, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 16, ?, <=50K
24, Private, 200089, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, Mexico, >50K
47, Self-emp-not-inc, 159869, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 56, United-States, >50K
21, Private, 235442, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 456618, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, Mexico, <=50K
33, Private, 111363, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
31, Private, 156493, HS-grad, 9, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 73199, 11th, 7, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male, 0, 0, 40, Philippines, <=50K
27, Private, 150025, 5th-6th, 3, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 40, Guatemala, <=50K
61, Private, 105384, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
51, Private, 71046, Some-college, 10, Divorced, Exec-managerial, Unmarried, White, Male, 0, 0, 45, Scotland, <=50K
41, Self-emp-not-inc, 238184, HS-grad, 9, Married-civ-spouse, Farming-fishing, Wife, White, Female, 0, 0, 40, United-States, <=50K
50, Private, 221336, HS-grad, 9, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, <=50K
49, Private, 98010, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
59, Self-emp-not-inc, 136413, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 48, United-States, <=50K
26, Private, 248612, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 70, United-States, >50K
45, Self-emp-inc, 40666, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 55, United-States, >50K
54, State-gov, 138852, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 363130, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, 40, United-States, >50K
53, Private, 70387, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 4386, 0, 40, India, >50K
30, Private, 328242, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Hong, >50K
47, Private, 159389, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
50, Self-emp-not-inc, 172281, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 50, United-States, >50K
36, Private, 285865, Assoc-acdm, 12, Separated, Other-service, Unmarried, Black, Female, 0, 0, 32, United-States, <=50K
22, Private, 221745, Some-college, 10, Divorced, Machine-op-inspct, Own-child, White, Female, 0, 0, 40, United-States, <=50K
30, Private, 299507, Assoc-acdm, 12, Separated, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
28, Private, 395022, Assoc-voc, 11, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 35448, Some-college, 10, Never-married, Other-service, Unmarried, White, Female, 0, 0, 25, United-States, <=50K
49, Private, 315984, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
43, Private, 194636, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 48, United-States, >50K
68, Private, 104438, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, Ireland, >50K
63, ?, 331527, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 14, United-States, <=50K
22, Private, 401762, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K
33, Private, 157446, 11th, 7, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 65, United-States, <=50K
30, Self-emp-not-inc, 303692, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 75, United-States, <=50K
23, State-gov, 173945, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 27, United-States, <=50K
39, Private, 231491, HS-grad, 9, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
24, State-gov, 165201, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 45, United-States, <=50K
24, Private, 209782, Bachelors, 13, Never-married, Sales, Own-child, White, Female, 0, 0, 40, United-States, <=50K
50, ?, 346014, 7th-8th, 4, Separated, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K
71, Private, 228806, 9th, 5, Divorced, Priv-house-serv, Not-in-family, Black, Female, 0, 0, 6, United-States, <=50K
33, Private, 408813, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
48, Private, 345831, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
38, Local-gov, 409200, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
24, Private, 326587, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 355259, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, >50K
37, Private, 379522, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, >50K
40, Private, 178983, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 30, United-States, >50K
57, Private, 64960, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 45, United-States, <=50K
39, Private, 218916, Prof-school, 15, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
56, Private, 192869, Masters, 14, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1977, 44, United-States, >50K
55, Private, 101524, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
35, Self-emp-not-inc, 216129, 12th, 8, Never-married, Other-service, Not-in-family, Black, Female, 0, 0, 40, Trinadad&Tobago, <=50K
54, Private, 377701, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 32, Mexico, <=50K
20, Private, 110597, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 30, United-States, <=50K
45, Private, 146497, Some-college, 10, Widowed, Exec-managerial, Unmarried, White, Female, 0, 0, 55, United-States, <=50K
30, Private, 163003, Bachelors, 13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female, 0, 0, 52, Taiwan, <=50K
76, Private, 278938, Bachelors, 13, Widowed, Prof-specialty, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
20, Private, 298635, Some-college, 10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male, 0, 0, 30, Philippines, <=50K
57, ?, 208311, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 80, United-States, >50K
50, Private, 205100, 7th-8th, 4, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 35, ?, <=50K
45, Private, 192835, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 55, United-States, >50K
42, Private, 184682, Assoc-voc, 11, Divorced, Tech-support, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
22, Private, 175883, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
38, Local-gov, 745768, Some-college, 10, Divorced, Exec-managerial, Unmarried, Black, Female, 0, 0, 45, United-States, <=50K
33, Local-gov, 242150, Assoc-voc, 11, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 50, United-States, <=50K
23, Private, 174413, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
19, Private, 27433, 11th, 7, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
56, Private, 131608, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
26, State-gov, 197156, HS-grad, 9, Divorced, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States, <=50K
35, Private, 110402, 11th, 7, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 35, United-States, <=50K
52, Private, 185283, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 193132, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 42, United-States, <=50K
39, Private, 185099, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
54, Private, 447555, 10th, 6, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
21, Private, 212661, 10th, 6, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 39, United-States, <=50K
47, Private, 150768, Bachelors, 13, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 1564, 51, United-States, >50K
67, ?, 190340, 11th, 7, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
23, Private, 240137, 5th-6th, 3, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 55, Mexico, <=50K
36, State-gov, 179488, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, White, Male, 7298, 0, 55, United-States, >50K
33, Private, 23871, Assoc-acdm, 12, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 32, United-States, <=50K
50, Local-gov, 30682, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K
